"DATETIME_ID","TTML","NRCELLS","GNBS","PS_CSSR_NR","SDR_NR","HOSR_NR","CELL_DL_THP_NR","CELL_UL_THP_NR","USER_DL_THP_NR","USER_UL_THP_NR","DL_TRAFFIC_NR","UL_TRAFFIC_NR","PRB_UTIL_DL_NR","PRB_UTIL_UL_NR","DKD5G_NR","LATENCY_NR","PKTLOSSR","CONNECTED_RRC_USER_AVERAGE","RANDOM_ACCESS_SUCCESS","MISSED_PACKET","NUMBER_OF_SAMPLES","TRANSFER_TIME","RB_AVAILABLEUL","RB_AVAILABLEDL","RB_USEDUL","RB_USEDDL","ULTRAFFICVOLUME","DLTRAFFICVOLUME","USERULRMVSMALLPKTTRANSFERTIME","USERULRMVLASTSLOTTRAFFICVOLUME","USERDLRMVLASTSLOTTRANSFERTIME","TOTAL_PACKET","USERDLRMVLASTSLOTTRAFFICVOLUME","CELLULTRAFFICVOLUME","CELLDLTRANSFERTIME","CELLDLTRAFFICVOLUME","INTERSGNBPSCELLCHANGEATTEMPT","INTERSGNBPSCELLCHANGESUCCESS","INTRASGNBPSCELLCHANGEATTEMPT","INTRASGNBPSCELLCHANGESUCCESS","SGNBRELEASE","SGNBTRISGNBABNORMALRELEASE","SGNB_ADDITION_ATTEMPT","RANDOM_ACCESS_ATTEMPT","SGNB_ADDITION_SUCC","CELLULTRANSFERTIME","AVAILABLE_TIME","TOTAL_TIME","CONNECTED_RRC_USER_MAX","RASR_NR","RANDOM_ACCESS_SUCCESS_NR","RANDOM_ACCESS_ATTEMPT_NR","EN_DC_SR_NR","SGNB_ADDITION_SUCCESS_NR","SGNB_ADDITION_ATTEMPT_NR","DLDELAY_GNBDU_CELL","ULDELAY_GNBDU_CELL","DLRELPSR_UU","ULRELPSR_UU"
2025080800,"Mien Bac",1778,604,100,0.55,96.55,90.12,10.12,160.92,2.93,107102995.67,12874159.73,2.28,2.81,94.55,2.42,0,15567.58,,2179691,91808933747640,222458469538368,9924045701652,43003530843215,279266170615.69,979287745453.7,12874159.73,107102995.67,2603845984744,7641771320821,765400761573.5,11500582619696,123166379443844.86,140247291363696,9748975745312,878562228281064,11906856,11517402,7570608,7556894,43516864,238759,,,,13864447295284,144177472,152484451,43974,88.48,50191773,56726692,99.94,1540453062211,1541311891605,,,,
2025080800,"Mien Nam",6532,2189,77.73,0.32,96.64,94.79,13.9,325.57,5.53,823504789.35,63005640.47,3.55,3.28,99.97,1.95,0.01,85870.94,256865550,3479430,163277705519896,318633564925832,612147124805216,2276887823632233,20047834428893.82,80914835267815.57,63005640.47,823504789.35,4505950185348,24917940875515.88,641397322556.5,59176372000,208819697940999.01,294063351315592,17823304627964,1689484320708156,89813041,86823238,26632442,26622503,246830504,789920,135578166,328825564,134916401,21152036180516,6152215712,6153888747,241144,78.77,315897808,401051087,99.66,1940414133935,1946977581303,,,,
2025080800,"Mien Trung",1132,381,77.37,0.35,98.35,76.61,15.96,167.92,4.77,115330107.92,24256239.9,2.79,2.63,99.79,1.64,0,15514.6,1158818,210905,89473070589952,146950961475012,5377250599490,20672899881288,141179152669.24,576310309001.19,24256239.9,115330107.92,3885263595252,18518025001511,1468606339496.5,11709321000,246609148356157.55,204778415083752,11822787113316,905742174111360,28447816,28008658,6180232,6173313,32796139,114406,614072,1494603,612740,12828357615792,135666942,135952989,27611,73.38,21990164,29966452,99.89,116697181214,116825717554,,,,
2025080800,"Mobifone",9442,3174,77.73,0.35,96.99,88.18,13.36,201.22,4.65,1045937892.94,100136040.11,3.52,3.26,99.84,2,0,116953.12,258024368,5870026,344559709857488,688042995939212,627448421106358,2340564254356736,20468279752178.76,82470433322270.46,100136040.11,1045937892.94,10995059765344,51077737197847.88,2875404423626.5,11571468312696,578595225741001.43,639089057763040,39395067486592,3473788723100580,130167713,126349298,40383282,40352710,323143507,1143085,136192238,330320167,135529141,47844841091592,6432060126,6442326187,312729,79.57,388079745,487744231,99.79,3597564377360,3605115190462,,,,
2025080900,"Mien Bac",1788,608,100,0.52,96.75,92.77,9.92,166.98,3.14,103334388.51,12356451.72,2.08,2.51,94.63,2.69,0,14222.08,,2076011,87749142593984,236200602160576,10082438072699,43692147527770,253562079232.31,910974908624.91,12356451.72,103334388.51,2395895646801,7518592629616,732194149503,8293631399408,122262565868506.33,132041033997216,9125650476360,846623176458984,10916114,10587368,7010825,6993619,41553899,217502,,,,13310361338984,145900125,154180744,40086,88.47,46776754,52871588,99.92,1514100148546,1515359620682,,,,
2025080900,"Mien Nam",6528,2188,77.66,0.32,93.99,96.56,13.56,332.05,5.4,805720265.63,60422920.22,3.46,3.1,99.98,2.14,0.01,81530.95,240280337,5036267,161913381386144,346122374629724,612579419952941,2278494369017909,18990674547244.26,78915602138133.52,60422920.22,805720265.63,4270225754469,23054109409269.34,639927591057,59210270000,212488616179300.89,285518594434758,17358056593292,1676068756120594,87325336,82104623,24910094,24900454,231652523,743152,126753220,307712163,126061545,21050751744152,6148324374,6149483862,228528,79.05,300071620,379579263,98.19,1963363848744,1999489687535,,,,
2025080900,"Mien Trung",1135,382,75.55,0.34,92.48,78.39,15.76,169.72,4.77,114996222.8,23907985.55,2.84,2.56,99.81,1.64,0,15062.42,1229105,134184,88714458812848,145679647442212,5324830480294,20473364929450,136245559243.13,580777358772.08,23907985.55,114996222.8,3756141692525,17906260162595,1458701042518,11641569000,247575870252760.75,202049251575652,11515064231580,902677380304704,30568785,28300862,6275439,6268422,32538307,110702,635536,1624070,634400,12817567845052,135879579,136134000,26929,73.41,22033484,30012350,99.87,118964044622,119114175478,,,,
2025080900,"Mobifone",9451,3178,77.65,0.35,93.85,90.14,13.13,205.71,4.65,1024050876.94,96687357.49,3.43,3.09,99.85,2.15,0,110815.45,241509442,7246462,338376982792976,728002624232512,627986688505934,2342659881475129,19380482185719.69,80407354405530.51,96687357.49,1024050876.94,10422263093795,48478962201480.34,2830822783078,8364483238408,582327052300567.97,619608880007626,37998771301232,3425369312884282,128810235,120992853,38196358,38162495,305744729,1071356,127388756,309336233,126695945,47178680928188,6430104078,6439798606,295543,79.76,368881858,462463201,98.97,3596428041912,3633963483695,,,,
2025081000,"Mien Bac",1793,609,100,0.6,96.04,94.78,10.14,171.85,3.35,104636986.52,12608714.11,2.25,2.61,94.39,2.39,0,13855.7,,2550031,88688218818048,211933073024576,10119441193206,43853122046961,263963119097.44,988015327107.73,12608714.11,104636986.52,2121563319513,7103799082886,674112747847,8276396625584,115843287749621.97,133536569042232,9052530205524,858028231355576,10477064,10085379,7161608,7145106,40833948,245238,,,,13164218798296,146152559,154844679,42456,89.79,48953578,54519840,99.91,1868097433789,1869744798185,,,,
2025081000,"Mien Nam",6529,2188,76.93,0.33,97.28,100.37,13.6,338.14,5.48,776339833.76,57757910.94,3.3,2.9,99.98,1.77,0,74972.83,211835693,2068298,157222531535072,278142874989780,612638408906286,2278723321021494,17749316531979.75,75246503016039.19,57757910.94,776339833.76,4155237117397,22779222327156.49,596438017019,59366068000,201677570743631.71,280473624264269,16307885492596,1636778157764541.75,76631289,74578042,22411678,22402669,206088929,682774,112164032,273732740,111502330,20623167293808,6149604049,6150638118,207256,78.46,265881391,338895229,99.86,1711680764544,1714054757476,,,,
2025081000,"Mien Trung",1136,382,77.07,0.32,97.23,78.79,15.47,177.33,4.98,112192164.84,23009890.6,2.62,2.35,99.88,1.68,0,13974.83,1069519,131786,86432424498840,144786954536412,5109581082255,19614487106193,119951851181.17,514567736338.11,23009890.6,112192164.84,3439846526308,17130669675829,1366770831702,12114732000,242362799843007.61,195051347211292,10893964650660,858363330882528,26418708,25715436,5815640,5809343,29543388,94041,532148,1385735,531393,12610216875020,136206434,136370961,25394,72.74,20211817,27788050,99.9,82230774675,82314034654,,,,
2025081000,"Mobifone",9458,3179,76.93,0.37,97.14,92.49,13.13,212.29,4.84,993168985.12,93376515.65,3.28,2.89,99.85,1.91,0,102803.36,212905212,4750115,332343174851960,634862902550768,627867431181747,2342190930174648,18133231502258.36,76749086079485.03,93376515.65,993168985.12,9716646963218,47013691085871.49,2637321596568,8347877425584,559883658336261.29,609061540517793,36254380348780,3353169720002645.75,113527061,110378857,35388926,35357118,276466265,1022053,112696180,275118475,112033723,46397602967124,6431963042,6441853758,275106,79.55,335046786,421203119,99.89,3662008973008,3666113590315,,,,
2025081100,"Mien Bac",1788,608,100,0.5,97.13,90.89,10,168.63,3.15,105773960.88,12603496.98,2.2,2.66,94.67,2.88,0,15322.72,,2096367,90611728356864,261368817206528,10139140679090,43939982656308,269989590270.94,965999760236,12603496.98,105773960.88,2338999576096,7369115715928,727658582337,6973312125496,122701530668619.36,137672063247240,9543658284672,867393980872224,11247727,10944602,7378732,7365531,42461921,210278,,,,13773911245732,146344882,154586496,43270,88.82,48456011,54555534,99.93,1326587146119,1327504674476,,,,
2025081100,"Mien Nam",6531,2188,78.13,0.32,94.24,94.88,13.85,327.94,5.48,814979164.34,61672807.32,3.52,3.18,99.99,2.03,0.01,84486.38,247187627,3843270,161716564642336,328302410084976,613341497129309,2281329162919782,19480970958211.64,80242907729533.94,61672807.32,814979164.34,4513706356849,24734403303121.69,653474167022.5,59278305000,214303153379311.66,290869902742879,17654607102988,1675082942926456,88885619,83795031,25746796,25737334,239449896,762365,132253528,314640897,131520264,21001103128220,6151559883,6152252550,238239,79.3,305350728,385035149,99.77,1887667701284,1892071839204,,,,
2025081100,"Mien Trung",1136,382,75.04,0.34,87.35,76.86,15.68,170.84,4.49,113065623.13,23661817.36,2.63,2.45,99.93,1.67,0,15277.8,1066468,131182,87677929670760,146166021187464,5198931133138,20003786991318,127215229514.42,526773590263.34,23661817.36,113065623.13,3757788624751,16867216787462,1442295452624,11603191000,246394702187736.89,199594974289328,11579419514384,890014081726656,31163385,27252488,6108173,6101272,32021042,110311,559515,1417886,558230,12731469246696,136093693,136184580,26652,72.98,20860250,28584706,99.83,99578491198,99746881771,,,,
2025081100,"Mobifone",9455,3178,78.11,0.34,92.84,88.52,13.22,206.63,4.62,1033818748.34,97938121.66,3.49,3.16,99.86,2.16,0,115086.9,248254095,6070819,340006222669960,735837248478968,628679568941537,2345272932567408,19878175777997.01,81735681080033.27,97938121.66,1033818748.34,10610494557696,48970735806511.69,2823428201983.5,7044193621496,583399386235667.91,628136940279447,38777684902044,3432491005525336,131296731,121992121,39233701,39204137,313932859,1082954,132813043,316058783,132078494,47506483620648,6433998458,6443023626,308161,80.03,374666989,468175389,99.83,3313833338601,3319323395451,,,,
2025081200,"Mien Bac",1792,609,100,0.46,97.35,91.09,10.03,160.9,2.99,108530652.48,12721342.62,2.26,2.71,94.56,2.94,0,15674.16,,2158613,92818305216192,272860419844096,10131143001636,43904213513317,274162676839.17,993822840208.1,12721342.62,108530652.48,2562012817846,7651099960975,781722145144,6633198658496,125779130432944.52,139350678993568,9770916272556,890026393595856,11514687,11229541,7439934,7426805,42924544,195486,,,,13886973777616,146362329,154789966,43880,88.75,49463299,55735762,99.93,1325042627435,1325965517827,,,,
2025081200,"Mien Nam",6531,2188,78.02,0.3,93.73,96.24,14.09,319.28,5.47,833718571.88,63270089.51,3.59,3.26,99.98,1.72,0,86980.25,254216811,2308879,165293556804784,284432349825160,612428008498221,2277970200269879,19954801141894.34,81669366382468.99,63270089.51,833718571.88,4574082763477,25018161861994.77,676544600687.5,59322062000,216007495411354.65,297945269030324,17798623635832,1712972797871640,92127230,86378904,26671819,26662379,245789411,739805,134694074,324260862,134042750,21152213691736,6149195593,6150285774,243605,79.17,313012748,395386557,99.69,1977956926085,1984153927621,,,,
2025081200,"Mien Trung",1136,382,74.75,0.34,92.86,76.62,15.74,164.52,4.4,115507907.54,24018498.31,2.66,2.44,99.93,1.57,0,15539.52,1040657,208843,89771551606312,141042894233320,5255098270519,20245055872313,128317858766.77,538878699952.86,24018498.31,115507907.54,3819825156634,16802158178502,1495300841370.5,12121991000,246000844482610.99,203773772802240,11878382758792,910122037985664,29711126,27620750,6234486,6227556,32336911,109516,545996,1390186,545223,12947061267720,136236766,136328400,26806,73.03,21318197,29189713,99.85,113750476431,113921980695,,,,
2025081200,"Mobifone",9459,3179,78.01,0.33,93.84,89.06,13.36,199.01,4.52,1057757131.9,100009930.44,3.55,3.24,99.85,2.01,0,118193.93,255257468,4676335,347883413627288,698335663902576,627814249770376,2342119469655509,20357281677500.28,83202067922629.95,100009930.44,1057757131.9,10955920737957,49471420001471.77,2953567587202,6704642711496,587787470326910.16,641069720826132,39447922667180,3513121229453160,133353043,125229195,40346239,40316740,321050866,1044807,135240070,325651048,134587973,47986248737072,6431794688,6441404140,314291,79.91,383794244,480312032,99.79,3416750029951,3424041426143,,,,
2025081300,"Mien Bac",1785,609,100,0.37,96.71,91.21,10.03,162.39,2.94,109454200.61,12732925.97,2.31,2.72,94.77,2.42,0,15636.07,,2098737,93589347678976,226286520570368,10113070674349,43832264274590,275323290926.88,1011455011609.34,12732925.97,109454200.61,2531566567566,7446182884522,771000416286.5,6978934606792,125202887813375.05,139584027859728,9842352212696,897704422454200,10904141,10563497,7240193,7227703,43060858,160066,,,,13920986279424,146139809,154207414,43705,88.92,48915569,55008954,99.92,1354975999993,1356065654655,,,,
2025081300,"Mien Nam",6526,2188,78.56,0.28,94.44,93.44,13.96,320.31,5.52,834913485.61,62920052.83,3.6,3.23,99.98,1.73,0,86819.31,253983986,1980550,162234848257800,279919650146308,611796222310136,2275581627691265,19774225957228.78,81901217928397.14,62920052.83,834913485.61,4509368198161,24879429274193.5,670717029904.5,58118716000,214834326459821.66,291355513203024,18098120907340,1691101504252476,90949695,85920654,26362247,26353125,244513204,687541,133916784,321747436,133275568,20873364599612,6142714270,6143810414,241590,79.58,310873982,390662872,99.68,1910157759367,1916251930480,,,,
2025081300,"Mien Trung",1136,382,76.59,0.35,99.56,76.7,15.63,168.97,4.29,114535096.31,23758342.73,2.66,2.43,99.88,1.6,0,15501.9,1029223,124945,88802032216576,142071824265380,5251108756072,20166998937713,127798668473.08,536241795112.82,23758342.73,114535096.31,3789205087366,16265328855590,1469237484929.5,11108578000,248250344909986.91,200637844313544,11749912464876,901242833815360,27801642,27708172,6185626,6178973,32109016,111233,543389,1340545,542040,12832749250868,135687444,135853200,26574,73.41,20810942,28347819,99.83,98615326842,98782829855,,,,
2025081300,"Mobifone",9447,3179,78.55,0.3,95.72,87.93,13.26,202.09,4.49,1058902782.53,99411321.53,3.57,3.22,99.85,1.88,0,117957.28,255013209,4204232,344626228153352,648277994982056,627160401740557,2339580890903568,20177347916628.73,83448914735119.3,99411321.53,1058902782.53,10830139853093,48590941014305.5,2910954931120.5,7048161900792,588287559183183.63,631577385376296,39690385584912,3490048760522036,129655478,124192323,39788066,39759801,319683078,958840,134460173,323087981,133817608,47627100129904,6424541523,6433871028,311869,80.29,380600493,474019645,99.78,3363749086202,3371100414990,,,,
2025081400,"Mien Bac",1791,610,100,0.54,96.64,92.72,10,162.56,2.67,113100236.63,12730583.36,2.37,2.74,94.78,2.85,0,15711.86,,2297650,96211488711040,274328717205632,10115544329857,43864400839156,276768658219.55,1038916029829.46,12730583.36,113100236.63,2810641921124,7507248362523,802436349062.5,8037972375936,130442367500595.07,139759939492896,10000781684476,927306258306392,10679909,10337827,7353953,7341657,45153768,245822,,,,13971878304140,146322193,154373886,44039,89.08,51133035,57400367,99.94,1506299392125,1507245928624,,,,
2025081400,"Mien Nam",6528,2188,79.05,0.28,94.82,92.13,13.8,321.21,5.43,844353073.72,62384442.62,3.64,3.29,99.98,1.96,0,86459.08,246053533,2733246,165751716501232,325038387622504,611992014356678,2276261453407695,20155428634791.51,82926603366793.63,62384442.62,844353073.72,4525220320422,24570193675783.38,694090319364,57571007000,222951299370260.69,287017921347478,18786145242776,1730757150891212,87289521,82799346,25672304,25663074,237975984,667411,130519291,309771221,129888600,20793238296672,6143917458,6145061397,240023,79.93,303204836,379340724,99.65,2008967119847,2016040474337,,,,
2025081400,"Mien Trung",1133,381,75.47,0.34,92.04,77.51,15.8,168.67,4.4,117010907.4,24020358.06,2.64,2.32,99.99,1.64,0,15480.4,1093227,159175,90094118017584,147955606672848,5271483774576,20210242672755,122382814122.17,533538279392.54,24020358.06,117010907.4,3839592467037,16889854432642,1535868714379.5,10584003000,259058839868926.63,200846441897008,11850548708352,918558790444096,29998730,27641253,6039209,6032722,32259127,108810,582128,1445787,580986,12712802040012,135005290,135021600,26893,72.35,20195139,27912192,99.9,70101378776,70173920401,,,,
2025081400,"Mobifone",9452,3179,79.03,0.32,94.31,88.01,13.22,201.97,4.38,1074464217.75,99135384.04,3.61,3.28,99.86,2.12,0,117651.34,247146760,5190071,352057323229856,747322711500984,627379042461111,2340336096919606,20554580107133.23,84499057676015.63,99135384.04,1074464217.75,11175454708583,48967296470948.38,3032395382806,8106127385936,612452506739782.39,627624302737382,40637475635604,3576622199641700,127968160,120778426,39065466,39037453,315388879,1022043,131101419,311217008,130469586,47477918640824,6425244941,6434456883,310955,80.6,374533010,464653283,99.77,3585367890748,3593460323362,,,,
2025081500,"Mien Bac",1796,611,100,0.48,93.59,92.51,10.35,166.98,3.14,113659103.29,13269976.05,2.35,2.8,94.41,2.62,0,16025.21,,2401414,96963065384000,254117111035840,10110326893849,43891620725791,283128470976.56,1031700891420.53,13269976.05,113659103.29,2534727694835,7959494564926,800179880955,6335555971912,133617203306138.3,145097973333816,10074950901100,931986760207376,11108980,10413902,7787852,7775298,48208760,233305,,,,14016607174072,146326711,154997048,45468,89.46,54592843,61026742,99.95,1931643816774,1932542307710,,,,
2025081500,"Mien Nam",6530,2189,79.15,0.29,95.21,93.13,13.93,322,5.43,849736970.78,63350568.72,3.65,3.31,99.99,1.78,0,87479.14,256450268,2106650,168528739940608,299326232246896,612695585156145,2278962746911800,20282942484575.39,83247286983279.2,63350568.72,849736970.78,4594432470369,24957541221444.34,695478773202.5,59378514000,223946464098561.79,293429963847454,18852941453740,1755745927112192,91756213,87394448,27241922,27232003,246973012,712398,134539176,322408059,133878796,21059348233776,6149294768,6150103173,247191,80.21,317344783,395621221,99.72,2203186679293,2209299951578,,,,
2025081500,"Mien Trung",1139,383,70.78,0.35,83.29,77.6,15.98,161.85,4.26,121194952.41,24544028.05,2.8,2.56,99.74,1.59,0,16168.34,1156867,198092,94255273945184,149427716519064,5411525358369,20868977472290,138374793666.46,584032540823.98,24544028.05,121194952.41,4029402976349,17154693676270,1586811436673,12846829000,256828161802766.38,208797918492928,12297879904568,954272207747488,35577959,29666515,6617072,6609764,34263012,119323,621777,1631240,620511,13069403539012,136799480,137160000,28570,73.79,23294137,31566126,99.91,140475420230,140599921283,,,,
2025081500,"Mobifone",9465,3183,79.11,0.32,92.01,88.34,13.45,199.32,4.49,1084591026.48,101164572.82,3.62,3.3,99.85,1.95,0,119672.69,257607135,4706156,359747079269792,702871059801800,628217437408363,2343723345109881,20704445749218.42,84863020415523.71,101164572.82,1084591026.48,11158563141553,50071729462640.34,3082470090830.5,6407781314912,614391829207466.46,647325855674198,41225772259408,3642004895067056,138443152,127474865,41646846,41617065,329444784,1065026,135160953,324039299,134499307,48145358946860,6432420959,6442260221,321229,80.95,395231763,488214089,99.83,4275305916297,4282442180571,,,,
2025081600,"Mien Bac",1802,613,100,0.47,92.31,89.81,10.15,150.46,3.18,105720844.22,12557232.03,2.13,2.51,94.71,2.62,0,14418.87,,2280531,92640298293296,242989059639352,9657438598345,41915226640689,242744577742.45,892809489930.41,12557232.03,105720844.22,2527165224968,8031347111437,884313339622,6878272794840,133057772616653.51,133934398525040,9320728550188,837104889148800,9985871,9233548,6987389,6975782,45853115,215359,,,,13196845745948,141977500,149902754,40452,88.63,48234109,54420885,99.95,1559123012612,1559966476782,,,,
2025081600,"Mien Nam",6531,2190,78.83,0.3,95.15,94.16,14.16,326.08,5.53,829795691.46,62228371.87,3.54,3.16,99.99,1.92,0,83185,239081311,2218971,170696834156312,326951873508528,612452403404256,2277887551718249,19354626661689.17,80609587697418.89,62228371.87,829795691.46,4579461249863,25301602513493.13,692727829696,59243180000,225883946334660.38,296122616520290,18464931801036,1738574986167786.63,87345473,83137213,25755622,25745835,232477835,703945,125242391,301723818,124600849,20918468971720,6143543677,6144316974,231320,79.99,297230448,371596187,99.71,1870929003160,1876357477247,,,,
2025081600,"Mien Trung",1139,383,75.23,0.34,79.46,79.07,15.78,154.56,4.47,119467663.67,24248096.8,2.8,2.63,99.86,1.7,0,15413.4,1143621,141355,92290956847784,156767279843192,5347851330124,20573429167697,140472388638.18,575845684492.63,24248096.8,119467663.67,4125385116311,18425258560091,1649665482840,11878252000,254970293321190.91,205085975838072,11882244409256,939587546645632,35130903,27946281,6540670,6533590,32262573,109959,595168,1518042,594301,12996759021068,136350691,136548000,27555,73.58,21944546,29822823,99.9,106301536496,106403487785,,,,
2025081600,"Mobifone",9472,3186,78.81,0.33,90.77,88.62,13.48,190.26,4.61,1054984199.35,99033700.7,3.51,3.15,99.86,2.04,0,113017.27,240224932,4640857,355628089297392,726708212991072,627457693332725,2340376207526635,19737843628069.79,82078242871841.93,99033700.7,1054984199.35,11232011591142,51758208185021.13,3226706652158,6949394226840,613912012272504.8,635142990883402,39667904760480,3515267421962218.63,132462247,120317042,39283681,39255207,310593523,1029263,125837559,303241860,125195150,47112073738736,6421871868,6430767728,299327,80.6,367409103,455839895,99.82,3536353552268,3542727441814,,,,
2025081700,"Mien Bac",1786,610,100,0.34,83.69,89.61,9.79,156.37,1.86,92369041.8,11059098.69,2.37,2.54,94.21,2.6,0,13507.35,,1962845,78169436237968,203377688538160,7872400292108,34181020736577,199855803718.58,811230112595.08,11059098.69,92369041.8,3641279863643,6783781093585,755785073686,7639458145944,118179626091979.55,113976736419936,8431802411384,755602665149040,8777545,7357367,5826906,5817575,39290544,132689,,,,11642813174676,127744122,135600243,38660,86.21,41791339,48476714,99.96,1346731446385,1347323220514,,,,
2025081700,"Mien Nam",6525,2188,77.71,0.33,98.63,93.47,13.35,328.75,5,1076925906.8,72422500.25,3.36,2.99,99.99,1.92,0.01,75484.68,327160173,2703633,144816721603136,278325341357504,931497424720304,3462007224258750,27812512689812.19,116240219907882.3,72422500.25,1076925906.8,4637916683778,23173472134009.91,663776824289.5,46727611000,218216527694733.14,254611958205914,16538947363124,1545833994596100,103095205,101706696,30856895,30849101,291242737,953970,171986556,418701335,171040640,19065775410084,6134671663,6135469716,210554,78.29,373103305,476593060,99.72,1059835705848,1062806653499,,,,
2025081700,"Mien Trung",1136,382,76.39,0.33,99.17,78.64,15.3,168.09,4.53,110976804.05,22937640.22,2.55,2.24,99.9,1.54,0,14175.98,1060142,130609,84972791898432,131007697333450,5167655378172,19805751230719,115869321670.8,505552188332.91,22937640.22,110976804.05,3621220074219,16419399347116.63,1437466086663,9179163000,241623113745144.43,191960328180268,11090434627828,872135493061028,26053447,25864381,5800665,5794364,29290221,95887,523935,1385461,523054,12544520893712,134546786,134683200,25501,73.22,19271721,26321301,99.91,60413574328,60469944789,,,,
2025081700,"Mobifone",9447,3180,77.7,0.33,97.77,88.01,12.96,202.31,3.9,1280271752.65,106419239.16,3.34,2.98,99.86,1.99,0,103168.01,328220315,4797087,307958949739536,612710727229114,944537480390584,3515993996226046,28128237815201.58,117557002208810.29,106419239.16,1280271752.65,11900416621640,46376652574711.53,2857027984638.5,7695364919944,578019267531857.12,560549022806118,36061184402336,3173572152806168,137926197,134928444,42484466,42461040,359823502,1182546,172510491,420086796,171563694,43253109478472,6396962571,6405753159,274715,78.74,434166365,551391075,99.85,2466980726561,2470599818802,,,,
2025081800,"Mien Bac",1787,609,100,0.4,80.07,91.03,10,166.87,3.09,104995356.3,12408951.73,2.26,2.64,94.26,2.54,0,15067.32,,1999524,89461485595744,226832113841200,9850945682136,42771934223313,259996897403.12,965473253412.67,12408951.73,104995356.3,2336505245027,7226344107172,744134395044.5,6763653976856,124170254476260.52,134740098907744,9454544694408,860639021647200,11273591,9041226,7218673,7207145,47208370,190877,,,,13468064363720,143773478,152532585,43413,89.7,51879796,57837562,99.94,1892142216385,1893244879946,,,,
2025081800,"Mien Nam",6535,2191,78.59,0.32,95.94,91.11,13.76,325.68,5.49,827007735.64,61980961.52,3.59,3.26,99.98,1.94,0.01,85998.99,250809361,3272753,162088690157984,315246936918720,612181526330739,2277018066900089,19942338787586.3,81747250593789.12,61980961.52,827007735.64,4485515860851,24619229827635.27,663332369260.5,58997075000,216034938721798.55,286031793951059,18530375197548,1688260325184348,87692342,84162100,26282409,26272868,242514861,770300,133404758,317535779,132728544,20785658053520,6150487440,6151863600,242013,79.58,309943477,389454280,99.6,1988688811064,1996616866906,,,,
2025081800,"Mien Trung",1137,382,83.81,0.34,99.47,76.18,15.42,160.88,3.97,114907075.75,23454755.81,2.5,2.27,99.67,1.58,0,15356.09,875326,178172,89317706743488,141199648746980,5592844746429,21546014807231,127204932700.05,539296488979.48,23454755.81,114907075.75,3874757593404,15400448417337,1506929661637,12894303000,242439436957660.42,199332541661694,11876825182252,904806095776992,26332084,26222645,6061143,6054482,31669792,106442,492113,1042358,491142,12926864521724,139994794,140464800,26794,74.56,21001435,28168503,99.84,115994372068,116183900981,,,,
2025081800,"Mobifone",9459,3182,78.6,0.33,95.25,86.64,13.14,199.92,4.42,1046910167.69,97844669.06,3.56,3.24,99.84,2,0,116422.4,251684687,5450449,340867882497216,683278699506900,627625316759304,2341336015930633,20329540617689.47,83252020336181.27,97844669.06,1046910167.69,10696778699282,47246022352144.27,2914396425942,6835545354856,582644630155719.5,620104434520497,39861745074208,3453705442608540,125298017,119425971,39562225,39534495,321393023,1067619,133896871,318578137,133219686,47180586938964,6434255712,6444860985,312220,80.52,382824708,475460345,99.77,3996825399517,4006045647833,,,,
2025081900,"Mien Bac",1762,603,100,0.4,88.6,90.85,10.31,162.12,3.11,108488340.98,12947769,2.3,2.68,94.76,2.5,0,15406.56,,2217362,92421085922456,230995549482756,9781455522489,42463375533185,262295763006.62,975953092420.28,12947769,108488340.98,2578772446312,8013423349328,815856005872,7539634185728,132267511859884.65,139458976476008,9787055258440,889121462176336,10584814,9393221,7338125,7326000,49650421,197606,,,,13530864702708,142946467,150853189,43101,89.39,53738493,60119406,99.95,2305439463617,2306578801092,,,,
2025081900,"Mien Nam",6523,2187,78.27,0.32,95.48,90.5,13.73,321.41,5.24,865826987.24,63949167.88,3.77,3.48,99.99,2.32,0.01,88853.91,255360785,5478842,170228988067376,394232290274292,612977496935266,2279955263815532,21340651868284.64,85962995227268.53,63949167.88,865826987.24,4816668262651,25231833583172.94,723424362786.5,58685374000,232513416300927.2,290736819473581,19590255931508,1772894610392576,89562758,85547081,26575493,26566241,247347933,794510,136218075,324605831,135534386,21177015925408,6150780246,6151610664,251040,79.04,314978221,398490076,99.47,1972566562940,1983160307910,,,,
2025081900,"Mien Trung",1138,383,88.02,0.34,97.66,75.91,15.61,161.68,3.96,115723459.53,23874292.86,2.56,2.32,99.91,1.52,0,15651.6,809052,174372,89922004211472,136539815509348,5405393424395,20811184859660,125618132543.2,533228418169.11,23874292.86,115723459.53,3874465256412,15337181861821.25,1494731746875.5,12248796000,241662755664642.48,202763494970961,12023525816640,912669844782000,28042761,27415423,6138536,6131769,32593663,110107,473458,917462,472579,12986080182672,137766858,137897802,26922,74.03,21292287,28760046,99.87,115347990239,115494549990,,,,
